time;model_id;model_name;port_name;data
3.2;1;noise;;{value: 0.891164, sigma: 0.1}
3.3;1;noise;noise_out;0.891164
3.3;1;noise;;{value: 1.34039, sigma: 0.1}
3.4;1;noise;noise_out;1.34039
3.4;1;noise;;{value: 15.4855, sigma: 0.1}
3.5;1;noise;noise_out;15.4855
3.5;1;noise;;{value: -8.77472, sigma: 0.1}
3.6;1;noise;noise_out;-8.77472
3.6;1;noise;;{value: 4.72182, sigma: 0.1}
3.7;1;noise;noise_out;4.72182
3.7;1;noise;;{value: 0.409942, sigma: 0.1}
3.8;1;noise;noise_out;0.409942
3.8;1;noise;;{value: -9.45644, sigma: 0.1}
3.9;1;noise;noise_out;-9.45644
3.9;1;noise;;{value: 2.44075, sigma: 0.1}
4;1;noise;noise_out;2.44075
4;1;noise;;{value: -3.59266, sigma: 0.1}
4.1;1;noise;noise_out;-3.59266
4.1;1;noise;;{value: 19.7722, sigma: 0.1}
4.2;1;noise;noise_out;19.7722
4.2;1;noise;;{value: -11.0822, sigma: 0.1}
4.3;1;noise;noise_out;-11.0822
4.3;1;noise;;{value: -8.74305, sigma: 0.1}
4.4;1;noise;noise_out;-8.74305
4.4;1;noise;;{value: -8.90744, sigma: 0.1}
4.5;1;noise;noise_out;-8.90744
4.5;1;noise;;{value: 7.12374, sigma: 0.1}
4.6;1;noise;noise_out;7.12374
4.6;1;noise;;{value: -16.0816, sigma: 0.1}
4.7;1;noise;noise_out;-16.0816
4.7;1;noise;;{value: -8.70357, sigma: 0.1}
4.8;1;noise;noise_out;-8.70357
4.8;1;noise;;{value: -9.78003, sigma: 0.1}
4.9;1;noise;noise_out;-9.78003
4.9;1;noise;;{value: 10.123, sigma: 0.1}
5;1;noise;noise_out;10.123
5;1;noise;;{value: 2.54962, sigma: 0.1}
5.1;1;noise;noise_out;2.54962
5.1;1;noise;;{value: -2.96478, sigma: 0.1}
5.2;1;noise;noise_out;-2.96478
5.2;1;noise;;{value: 5.69237, sigma: 0.1}
5.3;1;noise;noise_out;5.69237
5.3;1;noise;;{value: -13.7011, sigma: 0.1}
5.4;1;noise;noise_out;-13.7011
5.4;1;noise;;{value: -2.08921, sigma: 0.1}
5.5;1;noise;noise_out;-2.08921
5.5;1;noise;;{value: 2.42757, sigma: 0.1}
5.6;1;noise;noise_out;2.42757
5.6;1;noise;;{value: -13.3195, sigma: 0.1}
5.7;1;noise;noise_out;-13.3195
5.7;1;noise;;{value: 5.73878, sigma: 0.1}
5.8;1;noise;noise_out;5.73878
5.8;1;noise;;{value: 2.51628, sigma: 0.1}
5.9;1;noise;noise_out;2.51628
5.9;1;noise;;{value: -13.6447, sigma: 0.1}
6;1;noise;noise_out;-13.6447
6;1;noise;;{value: 9.8788, sigma: 0.1}
6.1;1;noise;noise_out;9.8788
6.1;1;noise;;{value: -18.0628, sigma: 0.1}
6.2;1;noise;noise_out;-18.0628
6.2;1;noise;;{value: 7.60633, sigma: 0.1}
6.3;1;noise;noise_out;7.60633
6.3;1;noise;;{value: -10.1782, sigma: 0.1}
6.4;1;noise;noise_out;-10.1782
6.4;1;noise;;{value: 0.56002, sigma: 0.1}
6.5;1;noise;noise_out;0.56002
6.5;1;noise;;{value: 1.17892, sigma: 0.1}
6.6;1;noise;noise_out;1.17892
6.6;1;noise;;{value: 17.1638, sigma: 0.1}
6.7;1;noise;noise_out;17.1638
6.7;1;noise;;{value: -3.52015, sigma: 0.1}
6.8;1;noise;noise_out;-3.52015
6.8;1;noise;;{value: -5.1414, sigma: 0.1}
6.9;1;noise;noise_out;-5.1414
6.9;1;noise;;{value: 14.3477, sigma: 0.1}
7;1;noise;noise_out;14.3477
7;1;noise;;{value: -5.24129, sigma: 0.1}
7.1;1;noise;noise_out;-5.24129
7.1;1;noise;;{value: -7.64335, sigma: 0.1}
7.2;1;noise;noise_out;-7.64335
7.2;1;noise;;{value: 15.4743, sigma: 0.1}
7.3;1;noise;noise_out;15.4743
7.3;1;noise;;{value: 6.02371, sigma: 0.1}
7.4;1;noise;noise_out;6.02371
7.4;1;noise;;{value: -9.8353, sigma: 0.1}
7.5;1;noise;noise_out;-9.8353
7.5;1;noise;;{value: -6.9725, sigma: 0.1}
7.6;1;noise;noise_out;-6.9725
7.6;1;noise;;{value: 12.4986, sigma: 0.1}
7.7;1;noise;noise_out;12.4986
7.7;1;noise;;{value: -12.1913, sigma: 0.1}
7.8;1;noise;noise_out;-12.1913
7.8;1;noise;;{value: -8.97885, sigma: 0.1}
7.9;1;noise;noise_out;-8.97885
7.9;1;noise;;{value: -4.17046, sigma: 0.1}
8;1;noise;noise_out;-4.17046
8;1;noise;;{value: 5.93693, sigma: 0.1}
8.1;1;noise;noise_out;5.93693
8.1;1;noise;;{value: 5.43703, sigma: 0.1}
8.2;1;noise;noise_out;5.43703
8.2;1;noise;;{value: -4.51651, sigma: 0.1}
8.3;1;noise;noise_out;-4.51651
8.3;1;noise;;{value: 11.9256, sigma: 0.1}
8.4;1;noise;noise_out;11.9256
8.4;1;noise;;{value: -5.84465, sigma: 0.1}
8.5;1;noise;noise_out;-5.84465
8.5;1;noise;;{value: -10.9962, sigma: 0.1}
8.6;1;noise;noise_out;-10.9962
8.6;1;noise;;{value: -13.5363, sigma: 0.1}
8.7;1;noise;noise_out;-13.5363
8.7;1;noise;;{value: 11.6978, sigma: 0.1}
8.8;1;noise;noise_out;11.6978
8.8;1;noise;;{value: -0.349394, sigma: 0.1}
8.9;1;noise;noise_out;-0.349394
8.9;1;noise;;{value: -1.03914, sigma: 0.1}
9;1;noise;noise_out;-1.03914
9;1;noise;;{value: 17.0146, sigma: 0.1}
9.1;1;noise;noise_out;17.0146
9.1;1;noise;;{value: -1.87668, sigma: 0.1}
9.2;1;noise;noise_out;-1.87668
9.2;1;noise;;{value: 10.9847, sigma: 0.1}
9.3;1;noise;noise_out;10.9847
9.3;1;noise;;{value: -7.99805, sigma: 0.1}
9.4;1;noise;noise_out;-7.99805
9.4;1;noise;;{value: -2.00785, sigma: 0.1}
9.5;1;noise;noise_out;-2.00785
9.5;1;noise;;{value: -3.45213, sigma: 0.1}
9.6;1;noise;noise_out;-3.45213
9.6;1;noise;;{value: -5.62607, sigma: 0.1}
9.7;1;noise;noise_out;-5.62607
9.7;1;noise;;{value: 8.26924, sigma: 0.1}
9.8;1;noise;noise_out;8.26924
9.8;1;noise;;{value: -4.41664, sigma: 0.1}
9.9;1;noise;noise_out;-4.41664
9.9;1;noise;;{value: 10.5663, sigma: 0.1}
10;1;noise;noise_out;10.5663
10;1;noise;;{value: 17.5888, sigma: 0.1}
10.1;1;noise;noise_out;17.5888
10.1;1;noise;;{value: 4.47778, sigma: 0.1}
10.2;1;noise;noise_out;4.47778
10.2;1;noise;;{value: 12.925, sigma: 0.1}
10.3;1;noise;noise_out;12.925
10.3;1;noise;;{value: -0.803572, sigma: 0.1}
10.4;1;noise;noise_out;-0.803572
10.4;1;noise;;{value: 6.53562, sigma: 0.1}
10.5;1;noise;noise_out;6.53562
10.5;1;noise;;{value: 12.4127, sigma: 0.1}
10.6;1;noise;noise_out;12.4127
10.6;1;noise;;{value: 3.68333, sigma: 0.1}
10.7;1;noise;noise_out;3.68333
10.7;1;noise;;{value: 5.106, sigma: 0.1}
10.8;1;noise;noise_out;5.106
10.8;1;noise;;{value: -3.58786, sigma: 0.1}
10.9;1;noise;noise_out;-3.58786
10.9;1;noise;;{value: 8.36189, sigma: 0.1}
11;1;noise;noise_out;8.36189
11;1;noise;;{value: -7.62441, sigma: 0.1}
11.1;1;noise;noise_out;-7.62441
11.1;1;noise;;{value: -5.14988, sigma: 0.1}
11.2;1;noise;noise_out;-5.14988
11.2;1;noise;;{value: -16.894, sigma: 0.1}
11.3;1;noise;noise_out;-16.894
11.3;1;noise;;{value: 1.53115, sigma: 0.1}
11.4;1;noise;noise_out;1.53115
11.4;1;noise;;{value: -0.0181572, sigma: 0.1}
11.5;1;noise;noise_out;-0.0181572
11.5;1;noise;;{value: 4.30031, sigma: 0.1}
11.6;1;noise;noise_out;4.30031
11.6;1;noise;;{value: -3.46187, sigma: 0.1}
11.7;1;noise;noise_out;-3.46187
11.7;1;noise;;{value: 5.3487, sigma: 0.1}
11.8;1;noise;noise_out;5.3487
11.8;1;noise;;{value: 1.06662, sigma: 0.1}
11.9;1;noise;noise_out;1.06662
11.9;1;noise;;{value: 3.45317, sigma: 0.1}
12;1;noise;noise_out;3.45317
12;1;noise;;{value: -10.4565, sigma: 0.1}
12.1;1;noise;noise_out;-10.4565
12.1;1;noise;;{value: 2.45925, sigma: 0.1}
12.2;1;noise;noise_out;2.45925
12.2;1;noise;;{value: 5.29293, sigma: 0.1}
12.3;1;noise;noise_out;5.29293
12.3;1;noise;;{value: 2.21809, sigma: 0.1}
12.4;1;noise;noise_out;2.21809
12.4;1;noise;;{value: -2.07179, sigma: 0.1}
12.5;1;noise;noise_out;-2.07179
12.5;1;noise;;{value: -8.72399, sigma: 0.1}
12.6;1;noise;noise_out;-8.72399
12.6;1;noise;;{value: 7.43694, sigma: 0.1}
12.7;1;noise;noise_out;7.43694
12.7;1;noise;;{value: -1.12535, sigma: 0.1}
12.8;1;noise;noise_out;-1.12535
12.8;1;noise;;{value: 0.454831, sigma: 0.1}
12.9;1;noise;noise_out;0.454831
12.9;1;noise;;{value: 11.0355, sigma: 0.1}
13;1;noise;noise_out;11.0355
13;1;noise;;{value: 7.34545, sigma: 0.1}
13.1;1;noise;noise_out;7.34545
13.1;1;noise;;{value: 22.3128, sigma: 0.1}
13.2;1;noise;noise_out;22.3128
13.2;1;noise;;{value: -5.36452, sigma: 0.1}
13.3;1;noise;noise_out;-5.36452
13.3;1;noise;;{value: -2.89177, sigma: 0.1}
13.4;1;noise;noise_out;-2.89177
13.4;1;noise;;{value: -11.3467, sigma: 0.1}
13.5;1;noise;noise_out;-11.3467
13.5;1;noise;;{value: 2.02733, sigma: 0.1}
13.6;1;noise;noise_out;2.02733
13.6;1;noise;;{value: -0.159712, sigma: 0.1}
13.7;1;noise;noise_out;-0.159712
13.7;1;noise;;{value: -1.94563, sigma: 0.1}
13.8;1;noise;noise_out;-1.94563
13.8;1;noise;;{value: -15.024, sigma: 0.1}
13.9;1;noise;noise_out;-15.024
13.9;1;noise;;{value: 17.177, sigma: 0.1}
14;1;noise;noise_out;17.177
14;1;noise;;{value: 13.1911, sigma: 0.1}
14.1;1;noise;noise_out;13.1911
14.1;1;noise;;{value: -0.402866, sigma: 0.1}
14.2;1;noise;noise_out;-0.402866
14.2;1;noise;;{value: -4.04061, sigma: 0.1}
14.3;1;noise;noise_out;-4.04061
14.3;1;noise;;{value: -9.6237, sigma: 0.1}
14.4;1;noise;noise_out;-9.6237
14.4;1;noise;;{value: 8.37918, sigma: 0.1}
14.5;1;noise;noise_out;8.37918
14.5;1;noise;;{value: 1.48591, sigma: 0.1}
14.6;1;noise;noise_out;1.48591
14.6;1;noise;;{value: 19.3743, sigma: 0.1}
14.7;1;noise;noise_out;19.3743
14.7;1;noise;;{value: -1.44814, sigma: 0.1}
14.8;1;noise;noise_out;-1.44814
14.8;1;noise;;{value: -32.2596, sigma: 0.1}
14.9;1;noise;noise_out;-32.2596
14.9;1;noise;;{value: -8.02107, sigma: 0.1}
15;1;noise;noise_out;-8.02107
15;1;noise;;{value: 1.386, sigma: 0.1}
15.1;1;noise;noise_out;1.386
15.1;1;noise;;{value: -8.86277, sigma: 0.1}
15.2;1;noise;noise_out;-8.86277
15.2;1;noise;;{value: 10.3045, sigma: 0.1}
15.3;1;noise;noise_out;10.3045
15.3;1;noise;;{value: -0.781551, sigma: 0.1}
15.4;1;noise;noise_out;-0.781551
15.4;1;noise;;{value: -15.9729, sigma: 0.1}
15.5;1;noise;noise_out;-15.9729
15.5;1;noise;;{value: 12.2361, sigma: 0.1}
15.6;1;noise;noise_out;12.2361
15.6;1;noise;;{value: -1.13453, sigma: 0.1}
15.7;1;noise;noise_out;-1.13453
15.7;1;noise;;{value: 4.40052, sigma: 0.1}
15.8;1;noise;noise_out;4.40052
15.8;1;noise;;{value: -8.53203, sigma: 0.1}
15.9;1;noise;noise_out;-8.53203
15.9;1;noise;;{value: 1.9991, sigma: 0.1}
16;1;noise;noise_out;1.9991
16;1;noise;;{value: -13.2855, sigma: 0.1}
16.1;1;noise;noise_out;-13.2855
16.1;1;noise;;{value: 16.1834, sigma: 0.1}
16.2;1;noise;noise_out;16.1834
16.2;1;noise;;{value: 9.74304, sigma: 0.1}
16.3;1;noise;noise_out;9.74304
16.3;1;noise;;{value: 5.10731, sigma: 0.1}
16.4;1;noise;noise_out;5.10731
16.4;1;noise;;{value: 16.2219, sigma: 0.1}
16.5;1;noise;noise_out;16.2219
16.5;1;noise;;{value: 8.83696, sigma: 0.1}
16.6;1;noise;noise_out;8.83696
16.6;1;noise;;{value: 0.0192111, sigma: 0.1}
16.7;1;noise;noise_out;0.0192111
16.7;1;noise;;{value: 11.6463, sigma: 0.1}
16.8;1;noise;noise_out;11.6463
16.8;1;noise;;{value: -12.5408, sigma: 0.1}
16.9;1;noise;noise_out;-12.5408
16.9;1;noise;;{value: 0.880136, sigma: 0.1}
17;1;noise;noise_out;0.880136
17;1;noise;;{value: 2.17542, sigma: 0.1}
17.1;1;noise;noise_out;2.17542
17.1;1;noise;;{value: 4.24858, sigma: 0.1}
17.2;1;noise;noise_out;4.24858
17.2;1;noise;;{value: 2.48697, sigma: 0.1}
17.3;1;noise;noise_out;2.48697
17.3;1;noise;;{value: -5.27743, sigma: 0.1}
17.4;1;noise;noise_out;-5.27743
17.4;1;noise;;{value: 7.45795, sigma: 0.1}
17.5;1;noise;noise_out;7.45795
17.5;1;noise;;{value: -13.1581, sigma: 0.1}
17.6;1;noise;noise_out;-13.1581
17.6;1;noise;;{value: 15.1973, sigma: 0.1}
17.7;1;noise;noise_out;15.1973
17.7;1;noise;;{value: 5.50227, sigma: 0.1}
17.8;1;noise;noise_out;5.50227
17.8;1;noise;;{value: 14.6764, sigma: 0.1}
17.9;1;noise;noise_out;14.6764
17.9;1;noise;;{value: -0.921714, sigma: 0.1}
18;1;noise;noise_out;-0.921714
18;1;noise;;{value: 7.10187, sigma: 0.1}
18.1;1;noise;noise_out;7.10187
18.1;1;noise;;{value: 21.3939, sigma: 0.1}
18.2;1;noise;noise_out;21.3939
18.2;1;noise;;{value: -31.4665, sigma: 0.1}
18.3;1;noise;noise_out;-31.4665
18.3;1;noise;;{value: 1.43031, sigma: 0.1}
18.4;1;noise;noise_out;1.43031
18.4;1;noise;;{value: -7.0806, sigma: 0.1}
18.5;1;noise;noise_out;-7.0806
18.5;1;noise;;{value: -20.2978, sigma: 0.1}
18.6;1;noise;noise_out;-20.2978
18.6;1;noise;;{value: -7.87382, sigma: 0.1}
18.7;1;noise;noise_out;-7.87382
18.7;1;noise;;{value: -12.0836, sigma: 0.1}
18.8;1;noise;noise_out;-12.0836
18.8;1;noise;;{value: -6.59841, sigma: 0.1}
18.9;1;noise;noise_out;-6.59841
18.9;1;noise;;{value: 6.91886, sigma: 0.1}
19;1;noise;noise_out;6.91886
19;1;noise;;{value: 15.9854, sigma: 0.1}
19.1;1;noise;noise_out;15.9854
19.1;1;noise;;{value: 16.2999, sigma: 0.1}
19.2;1;noise;noise_out;16.2999
19.2;1;noise;;{value: 2.05344, sigma: 0.1}
19.3;1;noise;noise_out;2.05344
19.3;1;noise;;{value: 12.8651, sigma: 0.1}
19.4;1;noise;noise_out;12.8651
19.4;1;noise;;{value: 8.33308, sigma: 0.1}
19.5;1;noise;noise_out;8.33308
19.5;1;noise;;{value: 0.842821, sigma: 0.1}
19.6;1;noise;noise_out;0.842821
19.6;1;noise;;{value: 4.02615, sigma: 0.1}
19.7;1;noise;noise_out;4.02615
19.7;1;noise;;{value: -11.8552, sigma: 0.1}
19.8;1;noise;noise_out;-11.8552
19.8;1;noise;;{value: -14.1589, sigma: 0.1}
19.9;1;noise;noise_out;-14.1589
19.9;1;noise;;{value: 2.85983, sigma: 0.1}
20;1;noise;noise_out;2.85983
20;1;noise;;{value: -2.33946, sigma: 0.1}
20.1;1;noise;noise_out;-2.33946
20.1;1;noise;;{value: 16.3926, sigma: 0.1}
20.2;1;noise;noise_out;16.3926
20.2;1;noise;;{value: 5.38648, sigma: 0.1}
20.3;1;noise;noise_out;5.38648
20.3;1;noise;;{value: -6.16527, sigma: 0.1}
20.4;1;noise;noise_out;-6.16527
20.4;1;noise;;{value: -1.10644, sigma: 0.1}
20.5;1;noise;noise_out;-1.10644
20.5;1;noise;;{value: 7.11129, sigma: 0.1}
20.6;1;noise;noise_out;7.11129
20.6;1;noise;;{value: -19.2336, sigma: 0.1}
20.7;1;noise;noise_out;-19.2336
20.7;1;noise;;{value: 7.58996, sigma: 0.1}
20.8;1;noise;noise_out;7.58996
20.8;1;noise;;{value: -6.81335, sigma: 0.1}
20.9;1;noise;noise_out;-6.81335
20.9;1;noise;;{value: 11.9815, sigma: 0.1}
21;1;noise;noise_out;11.9815
21;1;noise;;{value: 8.55221, sigma: 0.1}
21.1;1;noise;noise_out;8.55221
21.1;1;noise;;{value: -8.38362, sigma: 0.1}
21.2;1;noise;noise_out;-8.38362
21.2;1;noise;;{value: 9.80302, sigma: 0.1}
21.3;1;noise;noise_out;9.80302
21.3;1;noise;;{value: -4.99173, sigma: 0.1}
21.4;1;noise;noise_out;-4.99173
21.4;1;noise;;{value: 0.106575, sigma: 0.1}
21.5;1;noise;noise_out;0.106575
21.5;1;noise;;{value: 1.34058, sigma: 0.1}
21.6;1;noise;noise_out;1.34058
21.6;1;noise;;{value: -2.70211, sigma: 0.1}
21.7;1;noise;noise_out;-2.70211
21.7;1;noise;;{value: 1.13594, sigma: 0.1}
21.8;1;noise;noise_out;1.13594
21.8;1;noise;;{value: 11.4039, sigma: 0.1}
21.9;1;noise;noise_out;11.4039
21.9;1;noise;;{value: -10.9756, sigma: 0.1}
22;1;noise;noise_out;-10.9756
22;1;noise;;{value: -3.20137, sigma: 0.1}
22.1;1;noise;noise_out;-3.20137
22.1;1;noise;;{value: -2.84739, sigma: 0.1}
22.2;1;noise;noise_out;-2.84739
22.2;1;noise;;{value: -1.46308, sigma: 0.1}
22.3;1;noise;noise_out;-1.46308
22.3;1;noise;;{value: -2.12528, sigma: 0.1}
22.4;1;noise;noise_out;-2.12528
22.4;1;noise;;{value: 0.543155, sigma: 0.1}
22.5;1;noise;noise_out;0.543155
22.5;1;noise;;{value: 8.81259, sigma: 0.1}
22.6;1;noise;noise_out;8.81259
22.6;1;noise;;{value: 19.8336, sigma: 0.1}
22.7;1;noise;noise_out;19.8336
22.7;1;noise;;{value: 2.54188, sigma: 0.1}
22.8;1;noise;noise_out;2.54188
22.8;1;noise;;{value: -10.6869, sigma: 0.1}
22.9;1;noise;noise_out;-10.6869
22.9;1;noise;;{value: -12.2238, sigma: 0.1}
23;1;noise;noise_out;-12.2238
23;1;noise;;{value: 21.7397, sigma: 0.1}
23.1;1;noise;noise_out;21.7397
23.1;1;noise;;{value: -1.02885, sigma: 0.1}
23.2;1;noise;noise_out;-1.02885
23.2;1;noise;;{value: 2.92564, sigma: 0.1}
23.3;1;noise;noise_out;2.92564
23.3;1;noise;;{value: -2.55766, sigma: 0.1}
23.4;1;noise;noise_out;-2.55766
23.4;1;noise;;{value: 0.733548, sigma: 0.1}
23.5;1;noise;noise_out;0.733548
23.5;1;noise;;{value: -0.561057, sigma: 0.1}
23.6;1;noise;noise_out;-0.561057
23.6;1;noise;;{value: -4.28586, sigma: 0.1}
23.7;1;noise;noise_out;-4.28586
23.7;1;noise;;{value: 2.94234, sigma: 0.1}
23.8;1;noise;noise_out;2.94234
23.8;1;noise;;{value: 14.2029, sigma: 0.1}
23.9;1;noise;noise_out;14.2029
23.9;1;noise;;{value: 8.93217, sigma: 0.1}
24;1;noise;noise_out;8.93217
24;1;noise;;{value: -0.580583, sigma: 0.1}
24.1;1;noise;noise_out;-0.580583
24.1;1;noise;;{value: -1.66926, sigma: 0.1}
24.2;1;noise;noise_out;-1.66926
24.2;1;noise;;{value: -2.88564, sigma: 0.1}
24.3;1;noise;noise_out;-2.88564
24.3;1;noise;;{value: -16.7175, sigma: 0.1}
24.4;1;noise;noise_out;-16.7175
24.4;1;noise;;{value: 13.8892, sigma: 0.1}
24.5;1;noise;noise_out;13.8892
24.5;1;noise;;{value: -5.02777, sigma: 0.1}
24.6;1;noise;noise_out;-5.02777
24.6;1;noise;;{value: -0.391003, sigma: 0.1}
24.7;1;noise;noise_out;-0.391003
24.7;1;noise;;{value: 0.800633, sigma: 0.1}
24.8;1;noise;noise_out;0.800633
24.8;1;noise;;{value: -4.33905, sigma: 0.1}
24.9;1;noise;noise_out;-4.33905
24.9;1;noise;;{value: 5.46181, sigma: 0.1}
25;1;noise;noise_out;5.46181
25;1;noise;;{value: 9.66181, sigma: 0.1}
25.1;1;noise;noise_out;9.66181
25.1;1;noise;;{value: -10.4313, sigma: 0.1}
25.2;1;noise;noise_out;-10.4313
25.2;1;noise;;{value: 6.36663, sigma: 0.1}
25.3;1;noise;noise_out;6.36663
25.3;1;noise;;{value: -12.3472, sigma: 0.1}
25.4;1;noise;noise_out;-12.3472
25.4;1;noise;;{value: -10.3321, sigma: 0.1}
25.5;1;noise;noise_out;-10.3321
25.5;1;noise;;{value: 5.53878, sigma: 0.1}
25.6;1;noise;noise_out;5.53878
25.6;1;noise;;{value: 2.756, sigma: 0.1}
25.7;1;noise;noise_out;2.756
25.7;1;noise;;{value: 17.6054, sigma: 0.1}
25.8;1;noise;noise_out;17.6054
25.8;1;noise;;{value: 6.86503, sigma: 0.1}
25.9;1;noise;noise_out;6.86503
25.9;1;noise;;{value: 7.53284, sigma: 0.1}
26;1;noise;noise_out;7.53284
26;1;noise;;{value: 7.22065, sigma: 0.1}
26.1;1;noise;noise_out;7.22065
26.1;1;noise;;{value: -1.66752, sigma: 0.1}
26.2;1;noise;noise_out;-1.66752
26.2;1;noise;;{value: 0.514812, sigma: 0.1}
26.3;1;noise;noise_out;0.514812
26.3;1;noise;;{value: -11.4015, sigma: 0.1}
26.4;1;noise;noise_out;-11.4015
26.4;1;noise;;{value: -3.58204, sigma: 0.1}
26.5;1;noise;noise_out;-3.58204
26.5;1;noise;;{value: -6.68003, sigma: 0.1}
26.6;1;noise;noise_out;-6.68003
26.6;1;noise;;{value: 2.07565, sigma: 0.1}
26.7;1;noise;noise_out;2.07565
26.7;1;noise;;{value: 13.2748, sigma: 0.1}
26.8;1;noise;noise_out;13.2748
26.8;1;noise;;{value: 5.14913, sigma: 0.1}
26.9;1;noise;noise_out;5.14913
26.9;1;noise;;{value: 4.2511, sigma: 0.1}
27;1;noise;noise_out;4.2511
27;1;noise;;{value: 8.81039, sigma: 0.1}
27.1;1;noise;noise_out;8.81039
27.1;1;noise;;{value: 11.7494, sigma: 0.1}
27.2;1;noise;noise_out;11.7494
27.2;1;noise;;{value: -7.52782, sigma: 0.1}
27.3;1;noise;noise_out;-7.52782
27.3;1;noise;;{value: 13.3829, sigma: 0.1}
27.4;1;noise;noise_out;13.3829
27.4;1;noise;;{value: -8.2549, sigma: 0.1}
27.5;1;noise;noise_out;-8.2549
27.5;1;noise;;{value: -1.1451, sigma: 0.1}
27.6;1;noise;noise_out;-1.1451
27.6;1;noise;;{value: -5.34892, sigma: 0.1}
27.7;1;noise;noise_out;-5.34892
27.7;1;noise;;{value: 6.23948, sigma: 0.1}
27.8;1;noise;noise_out;6.23948
27.8;1;noise;;{value: 2.76403, sigma: 0.1}
27.9;1;noise;noise_out;2.76403
27.9;1;noise;;{value: 16.7537, sigma: 0.1}
28;1;noise;noise_out;16.7537
28;1;noise;;{value: 1.47204, sigma: 0.1}
28.1;1;noise;noise_out;1.47204
28.1;1;noise;;{value: -7.90834, sigma: 0.1}
28.2;1;noise;noise_out;-7.90834
28.2;1;noise;;{value: -1.09293, sigma: 0.1}
28.3;1;noise;noise_out;-1.09293
28.3;1;noise;;{value: -8.14512, sigma: 0.1}
28.4;1;noise;noise_out;-8.14512
28.4;1;noise;;{value: 3.90358, sigma: 0.1}
28.5;1;noise;noise_out;3.90358
28.5;1;noise;;{value: -13.8277, sigma: 0.1}
28.6;1;noise;noise_out;-13.8277
28.6;1;noise;;{value: 7.23283, sigma: 0.1}
28.7;1;noise;noise_out;7.23283
28.7;1;noise;;{value: 13.0259, sigma: 0.1}
28.8;1;noise;noise_out;13.0259
28.8;1;noise;;{value: 5.80732, sigma: 0.1}
28.9;1;noise;noise_out;5.80732
28.9;1;noise;;{value: 9.30334, sigma: 0.1}
29;1;noise;noise_out;9.30334
29;1;noise;;{value: 6.37386, sigma: 0.1}
29.1;1;noise;noise_out;6.37386
