time;model_id;model_name;port_name;data
16.3;1;electrode;spike_out;1
16.3;1;electrode;;{input: 32.4097, threshold: 25, sigma: inf}
16.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
16.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
16.4;5;adder;;{noise: -4.55892, n1: 0, n2: 0, sum: -4.55892, sigma: 0}
16.4;6;noise;noise_out;-4.55892
16.4;6;noise;;{value: 5.80029, sigma: 0.1}
16.4;1;electrode;;{input: -4.55892, threshold: 25, sigma: inf}
16.4;5;adder;sum_out;-4.55892
16.4;5;adder;;{noise: -4.55892, n1: 0, n2: 0, sum: -4.55892, sigma: inf}
16.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
16.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
16.5;5;adder;;{noise: 5.80029, n1: 0, n2: 0, sum: 5.80029, sigma: 0}
16.5;6;noise;noise_out;5.80029
16.5;6;noise;;{value: 3.6682, sigma: 0.1}
16.5;1;electrode;;{input: 5.80029, threshold: 25, sigma: inf}
16.5;5;adder;sum_out;5.80029
16.5;5;adder;;{noise: 5.80029, n1: 0, n2: 0, sum: 5.80029, sigma: inf}
16.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
16.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
16.6;5;adder;;{noise: 3.6682, n1: 0, n2: 0, sum: 3.6682, sigma: 0}
16.6;6;noise;noise_out;3.6682
16.6;6;noise;;{value: -9.24562, sigma: 0.1}
16.6;1;electrode;;{input: 3.6682, threshold: 25, sigma: inf}
16.6;5;adder;sum_out;3.6682
16.6;5;adder;;{noise: 3.6682, n1: 0, n2: 0, sum: 3.6682, sigma: inf}
16.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
16.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
16.7;5;adder;;{noise: -9.24562, n1: 0, n2: 0, sum: -9.24562, sigma: 0}
16.7;6;noise;noise_out;-9.24562
16.7;6;noise;;{value: 6.21459, sigma: 0.1}
16.7;1;electrode;;{input: -9.24562, threshold: 25, sigma: inf}
16.7;5;adder;sum_out;-9.24562
16.7;5;adder;;{noise: -9.24562, n1: 0, n2: 0, sum: -9.24562, sigma: inf}
16.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
16.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
16.8;5;adder;;{noise: 6.21459, n1: 0, n2: 0, sum: 6.21459, sigma: 0}
16.8;6;noise;noise_out;6.21459
16.8;6;noise;;{value: -21.6485, sigma: 0.1}
16.8;1;electrode;;{input: 6.21459, threshold: 25, sigma: inf}
16.8;5;adder;sum_out;6.21459
16.8;5;adder;;{noise: 6.21459, n1: 0, n2: 0, sum: 6.21459, sigma: inf}
16.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
16.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
16.9;5;adder;;{noise: -21.6485, n1: 0, n2: 0, sum: -21.6485, sigma: 0}
16.9;6;noise;noise_out;-21.6485
16.9;6;noise;;{value: -0.148594, sigma: 0.1}
16.9;1;electrode;;{input: -21.6485, threshold: 25, sigma: inf}
16.9;5;adder;sum_out;-21.6485
16.9;5;adder;;{noise: -21.6485, n1: 0, n2: 0, sum: -21.6485, sigma: inf}
17;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
17;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
17;5;adder;;{noise: -0.148594, n1: 0, n2: 0, sum: -0.148594, sigma: 0}
17;6;noise;noise_out;-0.148594
17;6;noise;;{value: -3.89761, sigma: 0.1}
17;1;electrode;;{input: -0.148594, threshold: 25, sigma: inf}
17;5;adder;sum_out;-0.148594
17;5;adder;;{noise: -0.148594, n1: 0, n2: 0, sum: -0.148594, sigma: inf}
17.1;3;neuron2;potential_out;30
17.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
17.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
17.1;5;adder;;{noise: -3.89761, n1: 0, n2: 30, sum: 18.6024, sigma: 0}
17.1;6;noise;noise_out;-3.89761
17.1;6;noise;;{value: 27.6129, sigma: 0.1}
17.1;1;electrode;;{input: 18.6024, threshold: 25, sigma: inf}
17.1;5;adder;sum_out;18.6024
17.1;5;adder;;{noise: -3.89761, n1: 0, n2: 30, sum: 18.6024, sigma: inf}
17.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
17.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
17.2;5;adder;;{noise: 27.6129, n1: 0, n2: 0, sum: 27.6129, sigma: 0}
17.2;6;noise;noise_out;27.6129
17.2;6;noise;;{value: 2.84062, sigma: 0.1}
17.2;1;electrode;;{input: 27.6129, threshold: 25, sigma: 0}
17.2;5;adder;sum_out;27.6129
17.2;5;adder;;{noise: 27.6129, n1: 0, n2: 0, sum: 27.6129, sigma: inf}
17.2;1;electrode;spike_out;1
17.2;1;electrode;;{input: 27.6129, threshold: 25, sigma: inf}
17.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
17.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
17.3;5;adder;;{noise: 2.84062, n1: 0, n2: 0, sum: 2.84062, sigma: 0}
17.3;6;noise;noise_out;2.84062
17.3;6;noise;;{value: -16.9986, sigma: 0.1}
17.3;1;electrode;;{input: 2.84062, threshold: 25, sigma: inf}
17.3;5;adder;sum_out;2.84062
17.3;5;adder;;{noise: 2.84062, n1: 0, n2: 0, sum: 2.84062, sigma: inf}
17.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
17.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
17.4;5;adder;;{noise: -16.9986, n1: 0, n2: 0, sum: -16.9986, sigma: 0}
17.4;6;noise;noise_out;-16.9986
17.4;6;noise;;{value: -9.56574, sigma: 0.1}
17.4;1;electrode;;{input: -16.9986, threshold: 25, sigma: inf}
17.4;5;adder;sum_out;-16.9986
17.4;5;adder;;{noise: -16.9986, n1: 0, n2: 0, sum: -16.9986, sigma: inf}
17.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
17.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
17.5;5;adder;;{noise: -9.56574, n1: 0, n2: 0, sum: -9.56574, sigma: 0}
17.5;6;noise;noise_out;-9.56574
17.5;6;noise;;{value: -10.388, sigma: 0.1}
17.5;1;electrode;;{input: -9.56574, threshold: 25, sigma: inf}
17.5;5;adder;sum_out;-9.56574
17.5;5;adder;;{noise: -9.56574, n1: 0, n2: 0, sum: -9.56574, sigma: inf}
17.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
17.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
17.6;5;adder;;{noise: -10.388, n1: 0, n2: 0, sum: -10.388, sigma: 0}
17.6;6;noise;noise_out;-10.388
17.6;6;noise;;{value: 5.86596, sigma: 0.1}
17.6;1;electrode;;{input: -10.388, threshold: 25, sigma: inf}
17.6;5;adder;sum_out;-10.388
17.6;5;adder;;{noise: -10.388, n1: 0, n2: 0, sum: -10.388, sigma: inf}
17.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
17.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
17.7;5;adder;;{noise: 5.86596, n1: 0, n2: 0, sum: 5.86596, sigma: 0}
17.7;6;noise;noise_out;5.86596
17.7;6;noise;;{value: -14.8621, sigma: 0.1}
17.7;1;electrode;;{input: 5.86596, threshold: 25, sigma: inf}
17.7;5;adder;sum_out;5.86596
17.7;5;adder;;{noise: 5.86596, n1: 0, n2: 0, sum: 5.86596, sigma: inf}
17.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
17.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
17.8;5;adder;;{noise: -14.8621, n1: 0, n2: 0, sum: -14.8621, sigma: 0}
17.8;6;noise;noise_out;-14.8621
17.8;6;noise;;{value: 1.70096, sigma: 0.1}
17.8;1;electrode;;{input: -14.8621, threshold: 25, sigma: inf}
17.8;5;adder;sum_out;-14.8621
17.8;5;adder;;{noise: -14.8621, n1: 0, n2: 0, sum: -14.8621, sigma: inf}
17.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
17.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
17.9;5;adder;;{noise: 1.70096, n1: 0, n2: 0, sum: 1.70096, sigma: 0}
17.9;6;noise;noise_out;1.70096
17.9;6;noise;;{value: 10.173, sigma: 0.1}
17.9;1;electrode;;{input: 1.70096, threshold: 25, sigma: inf}
17.9;5;adder;sum_out;1.70096
17.9;5;adder;;{noise: 1.70096, n1: 0, n2: 0, sum: 1.70096, sigma: inf}
18;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
18;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
18;5;adder;;{noise: 10.173, n1: 0, n2: 0, sum: 10.173, sigma: 0}
18;6;noise;noise_out;10.173
18;6;noise;;{value: 4.1716, sigma: 0.1}
18;1;electrode;;{input: 10.173, threshold: 25, sigma: inf}
18;5;adder;sum_out;10.173
18;5;adder;;{noise: 10.173, n1: 0, n2: 0, sum: 10.173, sigma: inf}
18.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
18.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
18.1;5;adder;;{noise: 4.1716, n1: 0, n2: 0, sum: 4.1716, sigma: 0}
18.1;6;noise;noise_out;4.1716
18.1;6;noise;;{value: 9.29293, sigma: 0.1}
18.1;1;electrode;;{input: 4.1716, threshold: 25, sigma: inf}
18.1;5;adder;sum_out;4.1716
18.1;5;adder;;{noise: 4.1716, n1: 0, n2: 0, sum: 4.1716, sigma: inf}
18.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
18.2;4;neuron1;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
18.2;5;adder;;{noise: 9.29293, n1: 0, n2: 0, sum: 9.29293, sigma: 0}
18.2;6;noise;noise_out;9.29293
18.2;6;noise;;{value: 5.87124, sigma: 0.1}
18.2;1;electrode;;{input: 9.29293, threshold: 25, sigma: inf}
18.2;5;adder;sum_out;9.29293
18.2;5;adder;;{noise: 9.29293, n1: 0, n2: 0, sum: 9.29293, sigma: inf}
18.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
18.3;4;neuron1;potential_out;30
18.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
18.3;5;adder;;{noise: 5.87124, n1: 30, n2: 0, sum: 32.8712, sigma: 0}
18.3;6;noise;noise_out;5.87124
18.3;6;noise;;{value: 11.5491, sigma: 0.1}
18.3;1;electrode;;{input: 32.8712, threshold: 25, sigma: 0}
18.3;5;adder;sum_out;32.8712
18.3;5;adder;;{noise: 5.87124, n1: 30, n2: 0, sum: 32.8712, sigma: inf}
18.3;1;electrode;spike_out;1
18.3;1;electrode;;{input: 32.8712, threshold: 25, sigma: inf}
18.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
18.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
18.4;5;adder;;{noise: 11.5491, n1: 0, n2: 0, sum: 11.5491, sigma: 0}
18.4;6;noise;noise_out;11.5491
18.4;6;noise;;{value: -11.0316, sigma: 0.1}
18.4;1;electrode;;{input: 11.5491, threshold: 25, sigma: inf}
18.4;5;adder;sum_out;11.5491
18.4;5;adder;;{noise: 11.5491, n1: 0, n2: 0, sum: 11.5491, sigma: inf}
18.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
18.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
18.5;5;adder;;{noise: -11.0316, n1: 0, n2: 0, sum: -11.0316, sigma: 0}
18.5;6;noise;noise_out;-11.0316
18.5;6;noise;;{value: -5.84368, sigma: 0.1}
18.5;1;electrode;;{input: -11.0316, threshold: 25, sigma: inf}
18.5;5;adder;sum_out;-11.0316
18.5;5;adder;;{noise: -11.0316, n1: 0, n2: 0, sum: -11.0316, sigma: inf}
18.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
18.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
18.6;5;adder;;{noise: -5.84368, n1: 0, n2: 0, sum: -5.84368, sigma: 0}
18.6;6;noise;noise_out;-5.84368
18.6;6;noise;;{value: -1.41199, sigma: 0.1}
18.6;1;electrode;;{input: -5.84368, threshold: 25, sigma: inf}
18.6;5;adder;sum_out;-5.84368
18.6;5;adder;;{noise: -5.84368, n1: 0, n2: 0, sum: -5.84368, sigma: inf}
18.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
18.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
18.7;5;adder;;{noise: -1.41199, n1: 0, n2: 0, sum: -1.41199, sigma: 0}
18.7;6;noise;noise_out;-1.41199
18.7;6;noise;;{value: -7.89725, sigma: 0.1}
18.7;1;electrode;;{input: -1.41199, threshold: 25, sigma: inf}
18.7;5;adder;sum_out;-1.41199
18.7;5;adder;;{noise: -1.41199, n1: 0, n2: 0, sum: -1.41199, sigma: inf}
18.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
18.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
18.8;5;adder;;{noise: -7.89725, n1: 0, n2: 0, sum: -7.89725, sigma: 0}
18.8;6;noise;noise_out;-7.89725
18.8;6;noise;;{value: 17.5848, sigma: 0.1}
18.8;1;electrode;;{input: -7.89725, threshold: 25, sigma: inf}
18.8;5;adder;sum_out;-7.89725
18.8;5;adder;;{noise: -7.89725, n1: 0, n2: 0, sum: -7.89725, sigma: inf}
18.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
18.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
18.9;5;adder;;{noise: 17.5848, n1: 0, n2: 0, sum: 17.5848, sigma: 0}
18.9;6;noise;noise_out;17.5848
18.9;6;noise;;{value: 11.2754, sigma: 0.1}
18.9;1;electrode;;{input: 17.5848, threshold: 25, sigma: inf}
18.9;5;adder;sum_out;17.5848
18.9;5;adder;;{noise: 17.5848, n1: 0, n2: 0, sum: 17.5848, sigma: inf}
19;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
19;5;adder;;{noise: 11.2754, n1: 0, n2: 0, sum: 11.2754, sigma: 0}
19;6;noise;noise_out;11.2754
19;6;noise;;{value: 5.45129, sigma: 0.1}
19;1;electrode;;{input: 11.2754, threshold: 25, sigma: inf}
19;5;adder;sum_out;11.2754
19;5;adder;;{noise: 11.2754, n1: 0, n2: 0, sum: 11.2754, sigma: inf}
19.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
19.1;5;adder;;{noise: 5.45129, n1: 0, n2: 0, sum: 5.45129, sigma: 0}
19.1;6;noise;noise_out;5.45129
19.1;6;noise;;{value: -21.5923, sigma: 0.1}
19.1;1;electrode;;{input: 5.45129, threshold: 25, sigma: inf}
19.1;5;adder;sum_out;5.45129
19.1;5;adder;;{noise: 5.45129, n1: 0, n2: 0, sum: 5.45129, sigma: inf}
19.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
19.2;5;adder;;{noise: -21.5923, n1: 0, n2: 0, sum: -21.5923, sigma: 0}
19.2;6;noise;noise_out;-21.5923
19.2;6;noise;;{value: -6.58596, sigma: 0.1}
19.2;1;electrode;;{input: -21.5923, threshold: 25, sigma: inf}
19.2;5;adder;sum_out;-21.5923
19.2;5;adder;;{noise: -21.5923, n1: 0, n2: 0, sum: -21.5923, sigma: inf}
19.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
19.3;5;adder;;{noise: -6.58596, n1: 0, n2: 0, sum: -6.58596, sigma: 0}
19.3;6;noise;noise_out;-6.58596
19.3;6;noise;;{value: 2.40581, sigma: 0.1}
19.3;1;electrode;;{input: -6.58596, threshold: 25, sigma: inf}
19.3;5;adder;sum_out;-6.58596
19.3;5;adder;;{noise: -6.58596, n1: 0, n2: 0, sum: -6.58596, sigma: inf}
19.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
19.4;5;adder;;{noise: 2.40581, n1: 0, n2: 0, sum: 2.40581, sigma: 0}
19.4;6;noise;noise_out;2.40581
19.4;6;noise;;{value: -5.29062, sigma: 0.1}
19.4;1;electrode;;{input: 2.40581, threshold: 25, sigma: inf}
19.4;5;adder;sum_out;2.40581
19.4;5;adder;;{noise: 2.40581, n1: 0, n2: 0, sum: 2.40581, sigma: inf}
19.5;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
19.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
19.5;5;adder;;{noise: -5.29062, n1: 0, n2: 0, sum: -5.29062, sigma: 0}
19.5;6;noise;noise_out;-5.29062
19.5;6;noise;;{value: 0.543103, sigma: 0.1}
19.5;1;electrode;;{input: -5.29062, threshold: 25, sigma: inf}
19.5;5;adder;sum_out;-5.29062
19.5;5;adder;;{noise: -5.29062, n1: 0, n2: 0, sum: -5.29062, sigma: inf}
19.6;3;neuron2;potential_out;30
19.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
19.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
19.6;5;adder;;{noise: 0.543103, n1: 0, n2: 30, sum: 23.0431, sigma: 0}
19.6;6;noise;noise_out;0.543103
19.6;6;noise;;{value: 20.1993, sigma: 0.1}
19.6;1;electrode;;{input: 23.0431, threshold: 25, sigma: inf}
19.6;5;adder;sum_out;23.0431
19.6;5;adder;;{noise: 0.543103, n1: 0, n2: 30, sum: 23.0431, sigma: inf}
19.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
19.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
19.7;5;adder;;{noise: 20.1993, n1: 0, n2: 0, sum: 20.1993, sigma: 0}
19.7;6;noise;noise_out;20.1993
19.7;6;noise;;{value: 1.83544, sigma: 0.1}
19.7;1;electrode;;{input: 20.1993, threshold: 25, sigma: inf}
19.7;5;adder;sum_out;20.1993
19.7;5;adder;;{noise: 20.1993, n1: 0, n2: 0, sum: 20.1993, sigma: inf}
19.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
19.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
19.8;5;adder;;{noise: 1.83544, n1: 0, n2: 0, sum: 1.83544, sigma: 0}
19.8;6;noise;noise_out;1.83544
19.8;6;noise;;{value: -0.00620436, sigma: 0.1}
19.8;1;electrode;;{input: 1.83544, threshold: 25, sigma: inf}
19.8;5;adder;sum_out;1.83544
19.8;5;adder;;{noise: 1.83544, n1: 0, n2: 0, sum: 1.83544, sigma: inf}
19.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
19.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
19.9;5;adder;;{noise: -0.00620436, n1: 0, n2: 0, sum: -0.00620436, sigma: 0}
19.9;6;noise;noise_out;-0.00620436
19.9;6;noise;;{value: -10.217, sigma: 0.1}
19.9;1;electrode;;{input: -0.00620436, threshold: 25, sigma: inf}
19.9;5;adder;sum_out;-0.00620436
19.9;5;adder;;{noise: -0.00620436, n1: 0, n2: 0, sum: -0.00620436, sigma: inf}
19.9;1;electrode;;{input: -0.00620436, threshold: 25, sigma: inf}
19.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
19.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
19.9;5;adder;;{noise: -0.00620436, n1: 0, n2: 0, sum: -0.00620436, sigma: inf}
19.9;6;noise;;{value: -10.217, sigma: 0.1}
