time;model_id;model_name;port_name;data
1.3;5;adder;;{noise: -8.89994, n1: 0, n2: 0, sum: -8.89994, sigma: inf}
1.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
1.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
1.4;5;adder;;{noise: 25.0789, n1: 0, n2: 0, sum: 25.0789, sigma: 0}
1.4;6;noise;noise_out;25.0789
1.4;6;noise;;{value: -4.47433, sigma: 0.1}
1.4;1;electrode;;{input: 25.0789, threshold: 45, sigma: inf}
1.4;5;adder;sum_out;25.0789
1.4;5;adder;;{noise: 25.0789, n1: 0, n2: 0, sum: 25.0789, sigma: inf}
1.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
1.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
1.5;5;adder;;{noise: -4.47433, n1: 0, n2: 0, sum: -4.47433, sigma: 0}
1.5;6;noise;noise_out;-4.47433
1.5;6;noise;;{value: -6.44187, sigma: 0.1}
1.5;1;electrode;;{input: -4.47433, threshold: 45, sigma: inf}
1.5;5;adder;sum_out;-4.47433
1.5;5;adder;;{noise: -4.47433, n1: 0, n2: 0, sum: -4.47433, sigma: inf}
1.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
1.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
1.6;5;adder;;{noise: -6.44187, n1: 0, n2: 0, sum: -6.44187, sigma: 0}
1.6;6;noise;noise_out;-6.44187
1.6;6;noise;;{value: 9.75787, sigma: 0.1}
1.6;1;electrode;;{input: -6.44187, threshold: 45, sigma: inf}
1.6;5;adder;sum_out;-6.44187
1.6;5;adder;;{noise: -6.44187, n1: 0, n2: 0, sum: -6.44187, sigma: inf}
1.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
1.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
1.7;5;adder;;{noise: 9.75787, n1: 0, n2: 0, sum: 9.75787, sigma: 0}
1.7;6;noise;noise_out;9.75787
1.7;6;noise;;{value: 13.9749, sigma: 0.1}
1.7;1;electrode;;{input: 9.75787, threshold: 45, sigma: inf}
1.7;5;adder;sum_out;9.75787
1.7;5;adder;;{noise: 9.75787, n1: 0, n2: 0, sum: 9.75787, sigma: inf}
1.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
1.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
1.8;5;adder;;{noise: 13.9749, n1: 0, n2: 0, sum: 13.9749, sigma: 0}
1.8;6;noise;noise_out;13.9749
1.8;6;noise;;{value: 3.83792, sigma: 0.1}
1.8;1;electrode;;{input: 13.9749, threshold: 45, sigma: inf}
1.8;5;adder;sum_out;13.9749
1.8;5;adder;;{noise: 13.9749, n1: 0, n2: 0, sum: 13.9749, sigma: inf}
1.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
1.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
1.9;5;adder;;{noise: 3.83792, n1: 0, n2: 0, sum: 3.83792, sigma: 0}
1.9;6;noise;noise_out;3.83792
1.9;6;noise;;{value: -5.12814, sigma: 0.1}
1.9;1;electrode;;{input: 3.83792, threshold: 45, sigma: inf}
1.9;5;adder;sum_out;3.83792
1.9;5;adder;;{noise: 3.83792, n1: 0, n2: 0, sum: 3.83792, sigma: inf}
2;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
2;4;neuron1;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
2;5;adder;;{noise: -5.12814, n1: 0, n2: 0, sum: -5.12814, sigma: 0}
2;6;noise;noise_out;-5.12814
2;6;noise;;{value: 3.15712, sigma: 0.1}
2;1;electrode;;{input: -5.12814, threshold: 45, sigma: inf}
2;5;adder;sum_out;-5.12814
2;5;adder;;{noise: -5.12814, n1: 0, n2: 0, sum: -5.12814, sigma: inf}
2.1;3;neuron2;potential_out;30
2.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
2.1;4;neuron1;potential_out;30
2.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
2.1;5;adder;;{noise: 3.15712, n1: 30, n2: 30, sum: 52.6571, sigma: 0}
2.1;6;noise;noise_out;3.15712
2.1;6;noise;;{value: 5.4197, sigma: 0.1}
2.1;1;electrode;;{input: 52.6571, threshold: 45, sigma: 0}
2.1;5;adder;sum_out;52.6571
2.1;5;adder;;{noise: 3.15712, n1: 30, n2: 30, sum: 52.6571, sigma: inf}
2.1;1;electrode;spike_out;1
2.1;1;electrode;;{input: 52.6571, threshold: 45, sigma: inf}
2.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
2.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
2.2;5;adder;;{noise: 5.4197, n1: 0, n2: 0, sum: 5.4197, sigma: 0}
2.2;6;noise;noise_out;5.4197
2.2;6;noise;;{value: 6.77422, sigma: 0.1}
2.2;1;electrode;;{input: 5.4197, threshold: 45, sigma: inf}
2.2;5;adder;sum_out;5.4197
2.2;5;adder;;{noise: 5.4197, n1: 0, n2: 0, sum: 5.4197, sigma: inf}
2.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
2.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
2.3;5;adder;;{noise: 6.77422, n1: 0, n2: 0, sum: 6.77422, sigma: 0}
2.3;6;noise;noise_out;6.77422
2.3;6;noise;;{value: -3.04793, sigma: 0.1}
2.3;1;electrode;;{input: 6.77422, threshold: 45, sigma: inf}
2.3;5;adder;sum_out;6.77422
2.3;5;adder;;{noise: 6.77422, n1: 0, n2: 0, sum: 6.77422, sigma: inf}
2.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
2.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
2.4;5;adder;;{noise: -3.04793, n1: 0, n2: 0, sum: -3.04793, sigma: 0}
2.4;6;noise;noise_out;-3.04793
2.4;6;noise;;{value: 6.92027, sigma: 0.1}
2.4;1;electrode;;{input: -3.04793, threshold: 45, sigma: inf}
2.4;5;adder;sum_out;-3.04793
2.4;5;adder;;{noise: -3.04793, n1: 0, n2: 0, sum: -3.04793, sigma: inf}
2.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
2.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
2.5;5;adder;;{noise: 6.92027, n1: 0, n2: 0, sum: 6.92027, sigma: 0}
2.5;6;noise;noise_out;6.92027
2.5;6;noise;;{value: 2.86191, sigma: 0.1}
2.5;1;electrode;;{input: 6.92027, threshold: 45, sigma: inf}
2.5;5;adder;sum_out;6.92027
2.5;5;adder;;{noise: 6.92027, n1: 0, n2: 0, sum: 6.92027, sigma: inf}
2.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
2.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
2.6;5;adder;;{noise: 2.86191, n1: 0, n2: 0, sum: 2.86191, sigma: 0}
2.6;6;noise;noise_out;2.86191
2.6;6;noise;;{value: 7.19941, sigma: 0.1}
2.6;1;electrode;;{input: 2.86191, threshold: 45, sigma: inf}
2.6;5;adder;sum_out;2.86191
2.6;5;adder;;{noise: 2.86191, n1: 0, n2: 0, sum: 2.86191, sigma: inf}
2.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
2.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
2.7;5;adder;;{noise: 7.19941, n1: 0, n2: 0, sum: 7.19941, sigma: 0}
2.7;6;noise;noise_out;7.19941
2.7;6;noise;;{value: -8.20194, sigma: 0.1}
2.7;1;electrode;;{input: 7.19941, threshold: 45, sigma: inf}
2.7;5;adder;sum_out;7.19941
2.7;5;adder;;{noise: 7.19941, n1: 0, n2: 0, sum: 7.19941, sigma: inf}
2.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
2.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
2.8;5;adder;;{noise: -8.20194, n1: 0, n2: 0, sum: -8.20194, sigma: 0}
2.8;6;noise;noise_out;-8.20194
2.8;6;noise;;{value: 15.4347, sigma: 0.1}
2.8;1;electrode;;{input: -8.20194, threshold: 45, sigma: inf}
2.8;5;adder;sum_out;-8.20194
2.8;5;adder;;{noise: -8.20194, n1: 0, n2: 0, sum: -8.20194, sigma: inf}
2.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
2.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
2.9;5;adder;;{noise: 15.4347, n1: 0, n2: 0, sum: 15.4347, sigma: 0}
2.9;6;noise;noise_out;15.4347
2.9;6;noise;;{value: 7.36216, sigma: 0.1}
2.9;1;electrode;;{input: 15.4347, threshold: 45, sigma: inf}
2.9;5;adder;sum_out;15.4347
2.9;5;adder;;{noise: 15.4347, n1: 0, n2: 0, sum: 15.4347, sigma: inf}
3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
3;5;adder;;{noise: 7.36216, n1: 0, n2: 0, sum: 7.36216, sigma: 0}
3;6;noise;noise_out;7.36216
3;6;noise;;{value: 16.907, sigma: 0.1}
3;1;electrode;;{input: 7.36216, threshold: 45, sigma: inf}
3;5;adder;sum_out;7.36216
3;5;adder;;{noise: 7.36216, n1: 0, n2: 0, sum: 7.36216, sigma: inf}
3.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
3.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
3.1;5;adder;;{noise: 16.907, n1: 0, n2: 0, sum: 16.907, sigma: 0}
3.1;6;noise;noise_out;16.907
3.1;6;noise;;{value: 10.5391, sigma: 0.1}
3.1;1;electrode;;{input: 16.907, threshold: 45, sigma: inf}
3.1;5;adder;sum_out;16.907
3.1;5;adder;;{noise: 16.907, n1: 0, n2: 0, sum: 16.907, sigma: inf}
3.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
3.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
3.2;5;adder;;{noise: 10.5391, n1: 0, n2: 0, sum: 10.5391, sigma: 0}
3.2;6;noise;noise_out;10.5391
3.2;6;noise;;{value: 13.4491, sigma: 0.1}
3.2;1;electrode;;{input: 10.5391, threshold: 45, sigma: inf}
3.2;5;adder;sum_out;10.5391
3.2;5;adder;;{noise: 10.5391, n1: 0, n2: 0, sum: 10.5391, sigma: inf}
3.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
3.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
3.3;5;adder;;{noise: 13.4491, n1: 0, n2: 0, sum: 13.4491, sigma: 0}
3.3;6;noise;noise_out;13.4491
3.3;6;noise;;{value: -14.0414, sigma: 0.1}
3.3;1;electrode;;{input: 13.4491, threshold: 45, sigma: inf}
3.3;5;adder;sum_out;13.4491
3.3;5;adder;;{noise: 13.4491, n1: 0, n2: 0, sum: 13.4491, sigma: inf}
3.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
3.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
3.4;5;adder;;{noise: -14.0414, n1: 0, n2: 0, sum: -14.0414, sigma: 0}
3.4;6;noise;noise_out;-14.0414
3.4;6;noise;;{value: -0.698806, sigma: 0.1}
3.4;1;electrode;;{input: -14.0414, threshold: 45, sigma: inf}
3.4;5;adder;sum_out;-14.0414
3.4;5;adder;;{noise: -14.0414, n1: 0, n2: 0, sum: -14.0414, sigma: inf}
3.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
3.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
3.5;5;adder;;{noise: -0.698806, n1: 0, n2: 0, sum: -0.698806, sigma: 0}
3.5;6;noise;noise_out;-0.698806
3.5;6;noise;;{value: -8.10786, sigma: 0.1}
3.5;1;electrode;;{input: -0.698806, threshold: 45, sigma: inf}
3.5;5;adder;sum_out;-0.698806
3.5;5;adder;;{noise: -0.698806, n1: 0, n2: 0, sum: -0.698806, sigma: inf}
3.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
3.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
3.6;5;adder;;{noise: -8.10786, n1: 0, n2: 0, sum: -8.10786, sigma: 0}
3.6;6;noise;noise_out;-8.10786
3.6;6;noise;;{value: 19.0058, sigma: 0.1}
3.6;1;electrode;;{input: -8.10786, threshold: 45, sigma: inf}
3.6;5;adder;sum_out;-8.10786
3.6;5;adder;;{noise: -8.10786, n1: 0, n2: 0, sum: -8.10786, sigma: inf}
3.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
3.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
3.7;5;adder;;{noise: 19.0058, n1: 0, n2: 0, sum: 19.0058, sigma: 0}
3.7;6;noise;noise_out;19.0058
3.7;6;noise;;{value: 6.52168, sigma: 0.1}
3.7;1;electrode;;{input: 19.0058, threshold: 45, sigma: inf}
3.7;5;adder;sum_out;19.0058
3.7;5;adder;;{noise: 19.0058, n1: 0, n2: 0, sum: 19.0058, sigma: inf}
3.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
3.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
3.8;5;adder;;{noise: 6.52168, n1: 0, n2: 0, sum: 6.52168, sigma: 0}
3.8;6;noise;noise_out;6.52168
3.8;6;noise;;{value: 7.53903, sigma: 0.1}
3.8;1;electrode;;{input: 6.52168, threshold: 45, sigma: inf}
3.8;5;adder;sum_out;6.52168
3.8;5;adder;;{noise: 6.52168, n1: 0, n2: 0, sum: 6.52168, sigma: inf}
3.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
3.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
3.9;5;adder;;{noise: 7.53903, n1: 0, n2: 0, sum: 7.53903, sigma: 0}
3.9;6;noise;noise_out;7.53903
3.9;6;noise;;{value: -4.22734, sigma: 0.1}
3.9;1;electrode;;{input: 7.53903, threshold: 45, sigma: inf}
3.9;5;adder;sum_out;7.53903
3.9;5;adder;;{noise: 7.53903, n1: 0, n2: 0, sum: 7.53903, sigma: inf}
4;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
4;4;neuron1;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
4;5;adder;;{noise: -4.22734, n1: 0, n2: 0, sum: -4.22734, sigma: 0}
4;6;noise;noise_out;-4.22734
4;6;noise;;{value: 4.89877, sigma: 0.1}
4;1;electrode;;{input: -4.22734, threshold: 45, sigma: inf}
4;5;adder;sum_out;-4.22734
4;5;adder;;{noise: -4.22734, n1: 0, n2: 0, sum: -4.22734, sigma: inf}
4.1;3;neuron2;potential_out;30
4.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
4.1;4;neuron1;potential_out;30
4.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
4.1;5;adder;;{noise: 4.89877, n1: 30, n2: 30, sum: 54.3988, sigma: 0}
4.1;6;noise;noise_out;4.89877
4.1;6;noise;;{value: 13.6948, sigma: 0.1}
4.1;1;electrode;;{input: 54.3988, threshold: 45, sigma: 0}
4.1;5;adder;sum_out;54.3988
4.1;5;adder;;{noise: 4.89877, n1: 30, n2: 30, sum: 54.3988, sigma: inf}
4.1;1;electrode;spike_out;1
4.1;1;electrode;;{input: 54.3988, threshold: 45, sigma: inf}
4.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
4.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
4.2;5;adder;;{noise: 13.6948, n1: 0, n2: 0, sum: 13.6948, sigma: 0}
4.2;6;noise;noise_out;13.6948
4.2;6;noise;;{value: 12.1245, sigma: 0.1}
4.2;1;electrode;;{input: 13.6948, threshold: 45, sigma: inf}
4.2;5;adder;sum_out;13.6948
4.2;5;adder;;{noise: 13.6948, n1: 0, n2: 0, sum: 13.6948, sigma: inf}
4.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
4.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
4.3;5;adder;;{noise: 12.1245, n1: 0, n2: 0, sum: 12.1245, sigma: 0}
4.3;6;noise;noise_out;12.1245
4.3;6;noise;;{value: -2.37761, sigma: 0.1}
4.3;1;electrode;;{input: 12.1245, threshold: 45, sigma: inf}
4.3;5;adder;sum_out;12.1245
4.3;5;adder;;{noise: 12.1245, n1: 0, n2: 0, sum: 12.1245, sigma: inf}
4.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
4.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
4.4;5;adder;;{noise: -2.37761, n1: 0, n2: 0, sum: -2.37761, sigma: 0}
4.4;6;noise;noise_out;-2.37761
4.4;6;noise;;{value: -5.21227, sigma: 0.1}
4.4;1;electrode;;{input: -2.37761, threshold: 45, sigma: inf}
4.4;5;adder;sum_out;-2.37761
4.4;5;adder;;{noise: -2.37761, n1: 0, n2: 0, sum: -2.37761, sigma: inf}
4.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
4.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
4.5;5;adder;;{noise: -5.21227, n1: 0, n2: 0, sum: -5.21227, sigma: 0}
4.5;6;noise;noise_out;-5.21227
4.5;6;noise;;{value: -13.6918, sigma: 0.1}
4.5;1;electrode;;{input: -5.21227, threshold: 45, sigma: inf}
4.5;5;adder;sum_out;-5.21227
4.5;5;adder;;{noise: -5.21227, n1: 0, n2: 0, sum: -5.21227, sigma: inf}
4.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
4.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
4.6;5;adder;;{noise: -13.6918, n1: 0, n2: 0, sum: -13.6918, sigma: 0}
4.6;6;noise;noise_out;-13.6918
4.6;6;noise;;{value: -0.545184, sigma: 0.1}
4.6;1;electrode;;{input: -13.6918, threshold: 45, sigma: inf}
4.6;5;adder;sum_out;-13.6918
4.6;5;adder;;{noise: -13.6918, n1: 0, n2: 0, sum: -13.6918, sigma: inf}
4.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
4.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
4.7;5;adder;;{noise: -0.545184, n1: 0, n2: 0, sum: -0.545184, sigma: 0}
4.7;6;noise;noise_out;-0.545184
