time;model_id;model_name;port_name;data
6.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
6.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
6.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
7.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
7.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
7.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
7.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
7.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
7.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
7.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
7.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
7.9;1;neuron;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
8;1;neuron;potential_out;30
8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
8.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
8.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
8.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
8.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
8.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
8.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
8.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
8.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
8.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
9.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
9.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
9.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
9.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
9.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
9.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
9.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
9.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
9.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
10.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
11.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
12.8;1;neuron;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
12.9;1;neuron;potential_out;30
12.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
13;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
13.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
13.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
13.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
13.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
13.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
13.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
13.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
13.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
13.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
14;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
14.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
14.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
14.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
14.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
14.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
14.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
14.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
14.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
14.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
15;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
15.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
15.2;1;neuron;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
15.3;1;neuron;potential_out;30
15.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
15.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
15.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
15.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
15.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
15.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
15.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
16;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
16.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
16.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
16.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
16.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
16.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
16.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
16.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
16.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
16.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
17;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
17.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
17.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
17.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
17.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
17.5;1;neuron;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
17.6;1;neuron;potential_out;30
17.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
17.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
17.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
17.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
18;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
18.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
18.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
18.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
18.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
18.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
18.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
18.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
18.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
18.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
19;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
19.1;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
19.2;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
19.3;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
19.4;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
19.5;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.6;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.7;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.8;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
19.9;1;neuron;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
