sep=;
time;model_id;model_name;port_name;data
3.2;1;noise;;{value: 7.30932, sigma: 0.1}
3.3;1;noise;noise_out;7.30932
3.3;1;noise;;{value: -19.5542, sigma: 0.1}
3.4;1;noise;noise_out;-19.5542
3.4;1;noise;;{value: 0.787809, sigma: 0.1}
3.5;1;noise;noise_out;0.787809
3.5;1;noise;;{value: 4.86698, sigma: 0.1}
3.6;1;noise;noise_out;4.86698
3.6;1;noise;;{value: 10.2405, sigma: 0.1}
3.7;1;noise;noise_out;10.2405
3.7;1;noise;;{value: 7.7938, sigma: 0.1}
3.8;1;noise;noise_out;7.7938
3.8;1;noise;;{value: -2.29209, sigma: 0.1}
3.9;1;noise;noise_out;-2.29209
3.9;1;noise;;{value: -5.64812, sigma: 0.1}
4;1;noise;noise_out;-5.64812
4;1;noise;;{value: 2.05397, sigma: 0.1}
4.1;1;noise;noise_out;2.05397
4.1;1;noise;;{value: -7.52039, sigma: 0.1}
4.2;1;noise;noise_out;-7.52039
4.2;1;noise;;{value: -4.98658, sigma: 0.1}
4.3;1;noise;noise_out;-4.98658
4.3;1;noise;;{value: 1.97714, sigma: 0.1}
4.4;1;noise;noise_out;1.97714
4.4;1;noise;;{value: 2.96452, sigma: 0.1}
4.5;1;noise;noise_out;2.96452
4.5;1;noise;;{value: -8.48841, sigma: 0.1}
4.6;1;noise;noise_out;-8.48841
4.6;1;noise;;{value: -7.37974, sigma: 0.1}
4.7;1;noise;noise_out;-7.37974
4.7;1;noise;;{value: 13.4976, sigma: 0.1}
4.8;1;noise;noise_out;13.4976
4.8;1;noise;;{value: 18.6445, sigma: 0.1}
4.9;1;noise;noise_out;18.6445
4.9;1;noise;;{value: 3.43608, sigma: 0.1}
5;1;noise;noise_out;3.43608
5;1;noise;;{value: 10.5196, sigma: 0.1}
5.1;1;noise;noise_out;10.5196
5.1;1;noise;;{value: 9.9185, sigma: 0.1}
5.2;1;noise;noise_out;9.9185
5.2;1;noise;;{value: 1.25825, sigma: 0.1}
5.3;1;noise;noise_out;1.25825
5.3;1;noise;;{value: -1.74708, sigma: 0.1}
5.4;1;noise;noise_out;-1.74708
5.4;1;noise;;{value: 2.94343, sigma: 0.1}
5.5;1;noise;noise_out;2.94343
5.5;1;noise;;{value: -19.3138, sigma: 0.1}
5.6;1;noise;noise_out;-19.3138
5.6;1;noise;;{value: -4.42906, sigma: 0.1}
5.7;1;noise;noise_out;-4.42906
5.7;1;noise;;{value: 3.64667, sigma: 0.1}
5.8;1;noise;noise_out;3.64667
5.8;1;noise;;{value: -8.31343, sigma: 0.1}
5.9;1;noise;noise_out;-8.31343
5.9;1;noise;;{value: 10.2163, sigma: 0.1}
6;1;noise;noise_out;10.2163
6;1;noise;;{value: 12.8556, sigma: 0.1}
6.1;1;noise;noise_out;12.8556
6.1;1;noise;;{value: -17.1153, sigma: 0.1}
6.2;1;noise;noise_out;-17.1153
6.2;1;noise;;{value: 0.384833, sigma: 0.1}
6.3;1;noise;noise_out;0.384833
6.3;1;noise;;{value: -2.63496, sigma: 0.1}
6.4;1;noise;noise_out;-2.63496
6.4;1;noise;;{value: -21.337, sigma: 0.1}
6.5;1;noise;noise_out;-21.337
6.5;1;noise;;{value: -11.4051, sigma: 0.1}
6.6;1;noise;noise_out;-11.4051
6.6;1;noise;;{value: -0.503561, sigma: 0.1}
6.7;1;noise;noise_out;-0.503561
6.7;1;noise;;{value: 2.31189, sigma: 0.1}
6.8;1;noise;noise_out;2.31189
6.8;1;noise;;{value: 1.4402, sigma: 0.1}
6.9;1;noise;noise_out;1.4402
6.9;1;noise;;{value: 0.0084269, sigma: 0.1}
7;1;noise;noise_out;0.0084269
7;1;noise;;{value: -0.0205898, sigma: 0.1}
7.1;1;noise;noise_out;-0.0205898
7.1;1;noise;;{value: 0.496567, sigma: 0.1}
7.2;1;noise;noise_out;0.496567
7.2;1;noise;;{value: -7.08416, sigma: 0.1}
7.3;1;noise;noise_out;-7.08416
7.3;1;noise;;{value: -0.0939978, sigma: 0.1}
7.4;1;noise;noise_out;-0.0939978
7.4;1;noise;;{value: 4.66195, sigma: 0.1}
7.5;1;noise;noise_out;4.66195
7.5;1;noise;;{value: -2.05351, sigma: 0.1}
7.6;1;noise;noise_out;-2.05351
7.6;1;noise;;{value: -2.78092, sigma: 0.1}
7.7;1;noise;noise_out;-2.78092
7.7;1;noise;;{value: -0.508933, sigma: 0.1}
7.8;1;noise;noise_out;-0.508933
7.8;1;noise;;{value: -2.74069, sigma: 0.1}
7.9;1;noise;noise_out;-2.74069
7.9;1;noise;;{value: 2.58229, sigma: 0.1}
8;1;noise;noise_out;2.58229
8;1;noise;;{value: -1.45028, sigma: 0.1}
8.1;1;noise;noise_out;-1.45028
8.1;1;noise;;{value: 5.89206, sigma: 0.1}
8.2;1;noise;noise_out;5.89206
8.2;1;noise;;{value: -0.24046, sigma: 0.1}
8.3;1;noise;noise_out;-0.24046
8.3;1;noise;;{value: -10.2251, sigma: 0.1}
8.4;1;noise;noise_out;-10.2251
8.4;1;noise;;{value: -16.4684, sigma: 0.1}
8.5;1;noise;noise_out;-16.4684
8.5;1;noise;;{value: -10.6186, sigma: 0.1}
8.6;1;noise;noise_out;-10.6186
8.6;1;noise;;{value: -0.773429, sigma: 0.1}
8.7;1;noise;noise_out;-0.773429
8.7;1;noise;;{value: -12.4555, sigma: 0.1}
8.8;1;noise;noise_out;-12.4555
8.8;1;noise;;{value: 11.6903, sigma: 0.1}
8.9;1;noise;noise_out;11.6903
8.9;1;noise;;{value: -10.8814, sigma: 0.1}
9;1;noise;noise_out;-10.8814
9;1;noise;;{value: -6.77844, sigma: 0.1}
9.1;1;noise;noise_out;-6.77844
9.1;1;noise;;{value: 1.19082, sigma: 0.1}
9.2;1;noise;noise_out;1.19082
9.2;1;noise;;{value: -2.38248, sigma: 0.1}
9.3;1;noise;noise_out;-2.38248
9.3;1;noise;;{value: -1.98543, sigma: 0.1}
9.4;1;noise;noise_out;-1.98543
9.4;1;noise;;{value: -2.40567, sigma: 0.1}
9.5;1;noise;noise_out;-2.40567
9.5;1;noise;;{value: -13.5607, sigma: 0.1}
9.6;1;noise;noise_out;-13.5607
9.6;1;noise;;{value: 12.8674, sigma: 0.1}
9.7;1;noise;noise_out;12.8674
9.7;1;noise;;{value: 0.0223609, sigma: 0.1}
9.8;1;noise;noise_out;0.0223609
9.8;1;noise;;{value: 12.6866, sigma: 0.1}
9.9;1;noise;noise_out;12.6866
9.9;1;noise;;{value: -5.09277, sigma: 0.1}
10;1;noise;noise_out;-5.09277
10;1;noise;;{value: -16.2389, sigma: 0.1}
10.1;1;noise;noise_out;-16.2389
10.1;1;noise;;{value: 4.85595, sigma: 0.1}
10.2;1;noise;noise_out;4.85595
10.2;1;noise;;{value: -5.67815, sigma: 0.1}
10.3;1;noise;noise_out;-5.67815
10.3;1;noise;;{value: 0.885878, sigma: 0.1}
10.4;1;noise;noise_out;0.885878
10.4;1;noise;;{value: 7.82054, sigma: 0.1}
10.5;1;noise;noise_out;7.82054
10.5;1;noise;;{value: -3.92813, sigma: 0.1}
10.6;1;noise;noise_out;-3.92813
10.6;1;noise;;{value: 10.351, sigma: 0.1}
10.7;1;noise;noise_out;10.351
10.7;1;noise;;{value: -2.89982, sigma: 0.1}
10.8;1;noise;noise_out;-2.89982
10.8;1;noise;;{value: 14.026, sigma: 0.1}
10.9;1;noise;noise_out;14.026
10.9;1;noise;;{value: -24.3758, sigma: 0.1}
11;1;noise;noise_out;-24.3758
11;1;noise;;{value: 5.87992, sigma: 0.1}
11.1;1;noise;noise_out;5.87992
11.1;1;noise;;{value: -10.9986, sigma: 0.1}
11.2;1;noise;noise_out;-10.9986
11.2;1;noise;;{value: -17.3532, sigma: 0.1}
11.3;1;noise;noise_out;-17.3532
11.3;1;noise;;{value: -6.01297, sigma: 0.1}
11.4;1;noise;noise_out;-6.01297
11.4;1;noise;;{value: 6.27882, sigma: 0.1}
11.5;1;noise;noise_out;6.27882
11.5;1;noise;;{value: 7.25396, sigma: 0.1}
11.6;1;noise;noise_out;7.25396
11.6;1;noise;;{value: 9.54869, sigma: 0.1}
11.7;1;noise;noise_out;9.54869
11.7;1;noise;;{value: 6.68018, sigma: 0.1}
11.8;1;noise;noise_out;6.68018
11.8;1;noise;;{value: -3.19905, sigma: 0.1}
11.9;1;noise;noise_out;-3.19905
11.9;1;noise;;{value: 3.03384, sigma: 0.1}
12;1;noise;noise_out;3.03384
12;1;noise;;{value: -9.38332, sigma: 0.1}
12.1;1;noise;noise_out;-9.38332
12.1;1;noise;;{value: 9.88193, sigma: 0.1}
12.2;1;noise;noise_out;9.88193
12.2;1;noise;;{value: -11.4852, sigma: 0.1}
12.3;1;noise;noise_out;-11.4852
12.3;1;noise;;{value: 2.14309, sigma: 0.1}
12.4;1;noise;noise_out;2.14309
12.4;1;noise;;{value: -8.15611, sigma: 0.1}
12.5;1;noise;noise_out;-8.15611
12.5;1;noise;;{value: 12.1593, sigma: 0.1}
12.6;1;noise;noise_out;12.1593
12.6;1;noise;;{value: 2.68697, sigma: 0.1}
12.7;1;noise;noise_out;2.68697
12.7;1;noise;;{value: -5.19894, sigma: 0.1}
12.8;1;noise;noise_out;-5.19894
12.8;1;noise;;{value: -14.071, sigma: 0.1}
12.9;1;noise;noise_out;-14.071
12.9;1;noise;;{value: 7.81071, sigma: 0.1}
13;1;noise;noise_out;7.81071
13;1;noise;;{value: -8.69377, sigma: 0.1}
13.1;1;noise;noise_out;-8.69377
13.1;1;noise;;{value: 23.0065, sigma: 0.1}
13.2;1;noise;noise_out;23.0065
13.2;1;noise;;{value: 14.0205, sigma: 0.1}
13.3;1;noise;noise_out;14.0205
13.3;1;noise;;{value: -2.91337, sigma: 0.1}
13.4;1;noise;noise_out;-2.91337
13.4;1;noise;;{value: -11.2025, sigma: 0.1}
13.5;1;noise;noise_out;-11.2025
13.5;1;noise;;{value: 13.3703, sigma: 0.1}
13.6;1;noise;noise_out;13.3703
13.6;1;noise;;{value: -15.2171, sigma: 0.1}
13.7;1;noise;noise_out;-15.2171
13.7;1;noise;;{value: -0.24813, sigma: 0.1}
13.8;1;noise;noise_out;-0.24813
13.8;1;noise;;{value: 10.4662, sigma: 0.1}
13.9;1;noise;noise_out;10.4662
13.9;1;noise;;{value: -4.53751, sigma: 0.1}
14;1;noise;noise_out;-4.53751
14;1;noise;;{value: 6.43231, sigma: 0.1}
14.1;1;noise;noise_out;6.43231
14.1;1;noise;;{value: -4.43962, sigma: 0.1}
14.2;1;noise;noise_out;-4.43962
14.2;1;noise;;{value: 4.96777, sigma: 0.1}
14.3;1;noise;noise_out;4.96777
14.3;1;noise;;{value: -1.39948, sigma: 0.1}
14.4;1;noise;noise_out;-1.39948
14.4;1;noise;;{value: -1.76229, sigma: 0.1}
14.5;1;noise;noise_out;-1.76229
14.5;1;noise;;{value: -21.6912, sigma: 0.1}
14.6;1;noise;noise_out;-21.6912
14.6;1;noise;;{value: -14.5701, sigma: 0.1}
14.7;1;noise;noise_out;-14.5701
14.7;1;noise;;{value: -11.49, sigma: 0.1}
14.8;1;noise;noise_out;-11.49
14.8;1;noise;;{value: -4.92984, sigma: 0.1}
14.9;1;noise;noise_out;-4.92984
14.9;1;noise;;{value: 9.23052, sigma: 0.1}
15;1;noise;noise_out;9.23052
15;1;noise;;{value: 8.87743, sigma: 0.1}
15.1;1;noise;noise_out;8.87743
15.1;1;noise;;{value: 24.8293, sigma: 0.1}
15.2;1;noise;noise_out;24.8293
15.2;1;noise;;{value: 8.24834, sigma: 0.1}
15.3;1;noise;noise_out;8.24834
15.3;1;noise;;{value: -0.178155, sigma: 0.1}
15.4;1;noise;noise_out;-0.178155
15.4;1;noise;;{value: -2.74596, sigma: 0.1}
15.5;1;noise;noise_out;-2.74596
15.5;1;noise;;{value: -10.1092, sigma: 0.1}
15.6;1;noise;noise_out;-10.1092
15.6;1;noise;;{value: -3.65734, sigma: 0.1}
15.7;1;noise;noise_out;-3.65734
15.7;1;noise;;{value: 0.334596, sigma: 0.1}
15.8;1;noise;noise_out;0.334596
15.8;1;noise;;{value: 4.70995, sigma: 0.1}
15.9;1;noise;noise_out;4.70995
15.9;1;noise;;{value: 6.52801, sigma: 0.1}
16;1;noise;noise_out;6.52801
16;1;noise;;{value: -1.52071, sigma: 0.1}
16.1;1;noise;noise_out;-1.52071
16.1;1;noise;;{value: -9.19082, sigma: 0.1}
16.2;1;noise;noise_out;-9.19082
16.2;1;noise;;{value: -9.48063, sigma: 0.1}
16.3;1;noise;noise_out;-9.48063
16.3;1;noise;;{value: -1.94708, sigma: 0.1}
16.4;1;noise;noise_out;-1.94708
16.4;1;noise;;{value: 8.04432, sigma: 0.1}
16.5;1;noise;noise_out;8.04432
16.5;1;noise;;{value: -6.04043, sigma: 0.1}
16.6;1;noise;noise_out;-6.04043
16.6;1;noise;;{value: 10.1129, sigma: 0.1}
16.7;1;noise;noise_out;10.1129
16.7;1;noise;;{value: 5.86, sigma: 0.1}
16.8;1;noise;noise_out;5.86
16.8;1;noise;;{value: -1.77248, sigma: 0.1}
16.9;1;noise;noise_out;-1.77248
16.9;1;noise;;{value: -2.96524, sigma: 0.1}
17;1;noise;noise_out;-2.96524
17;1;noise;;{value: -8.15937, sigma: 0.1}
17.1;1;noise;noise_out;-8.15937
17.1;1;noise;;{value: 12.5145, sigma: 0.1}
17.2;1;noise;noise_out;12.5145
17.2;1;noise;;{value: -14.7001, sigma: 0.1}
17.3;1;noise;noise_out;-14.7001
17.3;1;noise;;{value: 12.2219, sigma: 0.1}
17.4;1;noise;noise_out;12.2219
17.4;1;noise;;{value: 7.97413, sigma: 0.1}
17.5;1;noise;noise_out;7.97413
17.5;1;noise;;{value: 7.61873, sigma: 0.1}
17.6;1;noise;noise_out;7.61873
17.6;1;noise;;{value: 5.5507, sigma: 0.1}
17.7;1;noise;noise_out;5.5507
17.7;1;noise;;{value: -0.423366, sigma: 0.1}
17.8;1;noise;noise_out;-0.423366
17.8;1;noise;;{value: 4.80024, sigma: 0.1}
17.9;1;noise;noise_out;4.80024
17.9;1;noise;;{value: 6.01372, sigma: 0.1}
18;1;noise;noise_out;6.01372
18;1;noise;;{value: 7.73781, sigma: 0.1}
18.1;1;noise;noise_out;7.73781
18.1;1;noise;;{value: -3.28067, sigma: 0.1}
18.2;1;noise;noise_out;-3.28067
18.2;1;noise;;{value: -2.92778, sigma: 0.1}
18.3;1;noise;noise_out;-2.92778
18.3;1;noise;;{value: -8.46988, sigma: 0.1}
18.4;1;noise;noise_out;-8.46988
18.4;1;noise;;{value: -13.1647, sigma: 0.1}
18.5;1;noise;noise_out;-13.1647
18.5;1;noise;;{value: -5.70535, sigma: 0.1}
18.6;1;noise;noise_out;-5.70535
18.6;1;noise;;{value: -16.5496, sigma: 0.1}
18.7;1;noise;noise_out;-16.5496
18.7;1;noise;;{value: -15.4513, sigma: 0.1}
18.8;1;noise;noise_out;-15.4513
18.8;1;noise;;{value: 1.01402, sigma: 0.1}
18.9;1;noise;noise_out;1.01402
18.9;1;noise;;{value: 5.5242, sigma: 0.1}
19;1;noise;noise_out;5.5242
19;1;noise;;{value: -7.81409, sigma: 0.1}
19.1;1;noise;noise_out;-7.81409
19.1;1;noise;;{value: -4.96261, sigma: 0.1}
19.2;1;noise;noise_out;-4.96261
19.2;1;noise;;{value: -20.5262, sigma: 0.1}
19.3;1;noise;noise_out;-20.5262
19.3;1;noise;;{value: 17.2773, sigma: 0.1}
19.4;1;noise;noise_out;17.2773
19.4;1;noise;;{value: 12.5074, sigma: 0.1}
19.5;1;noise;noise_out;12.5074
19.5;1;noise;;{value: 23.6324, sigma: 0.1}
19.6;1;noise;noise_out;23.6324
19.6;1;noise;;{value: 1.2701, sigma: 0.1}
19.7;1;noise;noise_out;1.2701
19.7;1;noise;;{value: -17.2895, sigma: 0.1}
19.8;1;noise;noise_out;-17.2895
19.8;1;noise;;{value: -4.03465, sigma: 0.1}
19.9;1;noise;noise_out;-4.03465
19.9;1;noise;;{value: -3.85545, sigma: 0.1}
20;1;noise;noise_out;-3.85545
20;1;noise;;{value: -6.44183, sigma: 0.1}
20.1;1;noise;noise_out;-6.44183
20.1;1;noise;;{value: -8.87796, sigma: 0.1}
20.2;1;noise;noise_out;-8.87796
20.2;1;noise;;{value: 7.05965, sigma: 0.1}
20.3;1;noise;noise_out;7.05965
20.3;1;noise;;{value: -2.49663, sigma: 0.1}
20.4;1;noise;noise_out;-2.49663
20.4;1;noise;;{value: 12.3615, sigma: 0.1}
20.5;1;noise;noise_out;12.3615
20.5;1;noise;;{value: -2.24598, sigma: 0.1}
20.6;1;noise;noise_out;-2.24598
20.6;1;noise;;{value: -5.0037, sigma: 0.1}
20.7;1;noise;noise_out;-5.0037
20.7;1;noise;;{value: 1.20064, sigma: 0.1}
20.8;1;noise;noise_out;1.20064
20.8;1;noise;;{value: 3.85069, sigma: 0.1}
20.9;1;noise;noise_out;3.85069
20.9;1;noise;;{value: 13.7523, sigma: 0.1}
21;1;noise;noise_out;13.7523
21;1;noise;;{value: 14.738, sigma: 0.1}
21.1;1;noise;noise_out;14.738
21.1;1;noise;;{value: -15.0593, sigma: 0.1}
21.2;1;noise;noise_out;-15.0593
21.2;1;noise;;{value: -6.63013, sigma: 0.1}
21.3;1;noise;noise_out;-6.63013
21.3;1;noise;;{value: -3.86372, sigma: 0.1}
21.4;1;noise;noise_out;-3.86372
21.4;1;noise;;{value: 12.9001, sigma: 0.1}
21.5;1;noise;noise_out;12.9001
21.5;1;noise;;{value: -2.38448, sigma: 0.1}
21.6;1;noise;noise_out;-2.38448
21.6;1;noise;;{value: -5.50739, sigma: 0.1}
21.7;1;noise;noise_out;-5.50739
21.7;1;noise;;{value: 4.70835, sigma: 0.1}
21.8;1;noise;noise_out;4.70835
21.8;1;noise;;{value: -13.5636, sigma: 0.1}
21.9;1;noise;noise_out;-13.5636
21.9;1;noise;;{value: 3.0064, sigma: 0.1}
22;1;noise;noise_out;3.0064
22;1;noise;;{value: 10.7551, sigma: 0.1}
22.1;1;noise;noise_out;10.7551
22.1;1;noise;;{value: -0.759681, sigma: 0.1}
22.2;1;noise;noise_out;-0.759681
22.2;1;noise;;{value: 7.34727, sigma: 0.1}
22.3;1;noise;noise_out;7.34727
22.3;1;noise;;{value: -5.6908, sigma: 0.1}
22.4;1;noise;noise_out;-5.6908
22.4;1;noise;;{value: 4.76117, sigma: 0.1}
22.5;1;noise;noise_out;4.76117
22.5;1;noise;;{value: 5.51342, sigma: 0.1}
22.6;1;noise;noise_out;5.51342
22.6;1;noise;;{value: 12.8468, sigma: 0.1}
22.7;1;noise;noise_out;12.8468
22.7;1;noise;;{value: 2.57516, sigma: 0.1}
22.8;1;noise;noise_out;2.57516
22.8;1;noise;;{value: -11.6875, sigma: 0.1}
22.9;1;noise;noise_out;-11.6875
22.9;1;noise;;{value: -23.1792, sigma: 0.1}
23;1;noise;noise_out;-23.1792
23;1;noise;;{value: 11.9813, sigma: 0.1}
23.1;1;noise;noise_out;11.9813
23.1;1;noise;;{value: -1.57643, sigma: 0.1}
23.2;1;noise;noise_out;-1.57643
23.2;1;noise;;{value: 7.3013, sigma: 0.1}
23.3;1;noise;noise_out;7.3013
23.3;1;noise;;{value: 12.5169, sigma: 0.1}
23.4;1;noise;noise_out;12.5169
23.4;1;noise;;{value: -8.22222, sigma: 0.1}
23.5;1;noise;noise_out;-8.22222
23.5;1;noise;;{value: 0.177098, sigma: 0.1}
23.6;1;noise;noise_out;0.177098
23.6;1;noise;;{value: 3.9912, sigma: 0.1}
23.7;1;noise;noise_out;3.9912
23.7;1;noise;;{value: -2.55852, sigma: 0.1}
23.8;1;noise;noise_out;-2.55852
23.8;1;noise;;{value: -15.6485, sigma: 0.1}
23.9;1;noise;noise_out;-15.6485
23.9;1;noise;;{value: -1.12672, sigma: 0.1}
24;1;noise;noise_out;-1.12672
24;1;noise;;{value: -10.0513, sigma: 0.1}
24.1;1;noise;noise_out;-10.0513
24.1;1;noise;;{value: 32.341, sigma: 0.1}
24.2;1;noise;noise_out;32.341
24.2;1;noise;;{value: 5.15382, sigma: 0.1}
24.3;1;noise;noise_out;5.15382
24.3;1;noise;;{value: -5.51758, sigma: 0.1}
24.4;1;noise;noise_out;-5.51758
24.4;1;noise;;{value: 6.28623, sigma: 0.1}
24.5;1;noise;noise_out;6.28623
24.5;1;noise;;{value: -0.4212, sigma: 0.1}
24.6;1;noise;noise_out;-0.4212
24.6;1;noise;;{value: 2.79797, sigma: 0.1}
24.7;1;noise;noise_out;2.79797
24.7;1;noise;;{value: 17.2976, sigma: 0.1}
24.8;1;noise;noise_out;17.2976
24.8;1;noise;;{value: 13.2771, sigma: 0.1}
24.9;1;noise;noise_out;13.2771
24.9;1;noise;;{value: 4.64883, sigma: 0.1}
25;1;noise;noise_out;4.64883
25;1;noise;;{value: -19.2236, sigma: 0.1}
25.1;1;noise;noise_out;-19.2236
25.1;1;noise;;{value: -18.0052, sigma: 0.1}
25.2;1;noise;noise_out;-18.0052
25.2;1;noise;;{value: 4.85466, sigma: 0.1}
25.3;1;noise;noise_out;4.85466
25.3;1;noise;;{value: 9.55688, sigma: 0.1}
25.4;1;noise;noise_out;9.55688
25.4;1;noise;;{value: -6.62212, sigma: 0.1}
25.5;1;noise;noise_out;-6.62212
25.5;1;noise;;{value: 8.22763, sigma: 0.1}
25.6;1;noise;noise_out;8.22763
25.6;1;noise;;{value: 25.5534, sigma: 0.1}
25.7;1;noise;noise_out;25.5534
25.7;1;noise;;{value: 4.38768, sigma: 0.1}
25.8;1;noise;noise_out;4.38768
25.8;1;noise;;{value: -7.32484, sigma: 0.1}
25.9;1;noise;noise_out;-7.32484
25.9;1;noise;;{value: -8.02416, sigma: 0.1}
26;1;noise;noise_out;-8.02416
26;1;noise;;{value: -3.17698, sigma: 0.1}
26.1;1;noise;noise_out;-3.17698
26.1;1;noise;;{value: 3.76885, sigma: 0.1}
26.2;1;noise;noise_out;3.76885
26.2;1;noise;;{value: 8.6893, sigma: 0.1}
26.3;1;noise;noise_out;8.6893
26.3;1;noise;;{value: 5.01005, sigma: 0.1}
26.4;1;noise;noise_out;5.01005
26.4;1;noise;;{value: -1.13677, sigma: 0.1}
26.5;1;noise;noise_out;-1.13677
26.5;1;noise;;{value: 7.32482, sigma: 0.1}
26.6;1;noise;noise_out;7.32482
26.6;1;noise;;{value: 2.16127, sigma: 0.1}
26.7;1;noise;noise_out;2.16127
26.7;1;noise;;{value: -7.12495, sigma: 0.1}
26.8;1;noise;noise_out;-7.12495
26.8;1;noise;;{value: -2.96127, sigma: 0.1}
26.9;1;noise;noise_out;-2.96127
26.9;1;noise;;{value: 6.97597, sigma: 0.1}
27;1;noise;noise_out;6.97597
27;1;noise;;{value: -1.0813, sigma: 0.1}
27.1;1;noise;noise_out;-1.0813
27.1;1;noise;;{value: -3.11437, sigma: 0.1}
27.2;1;noise;noise_out;-3.11437
27.2;1;noise;;{value: 6.51105, sigma: 0.1}
27.3;1;noise;noise_out;6.51105
27.3;1;noise;;{value: 3.16268, sigma: 0.1}
27.4;1;noise;noise_out;3.16268
27.4;1;noise;;{value: 15.6786, sigma: 0.1}
27.5;1;noise;noise_out;15.6786
27.5;1;noise;;{value: 4.96961, sigma: 0.1}
27.6;1;noise;noise_out;4.96961
27.6;1;noise;;{value: -16.854, sigma: 0.1}
27.7;1;noise;noise_out;-16.854
27.7;1;noise;;{value: -5.97682, sigma: 0.1}
27.8;1;noise;noise_out;-5.97682
27.8;1;noise;;{value: -10.5394, sigma: 0.1}
27.9;1;noise;noise_out;-10.5394
27.9;1;noise;;{value: -12.6169, sigma: 0.1}
28;1;noise;noise_out;-12.6169
28;1;noise;;{value: 26.6752, sigma: 0.1}
28.1;1;noise;noise_out;26.6752
28.1;1;noise;;{value: 3.66869, sigma: 0.1}
28.2;1;noise;noise_out;3.66869
28.2;1;noise;;{value: -7.35915, sigma: 0.1}
28.3;1;noise;noise_out;-7.35915
28.3;1;noise;;{value: -4.45007, sigma: 0.1}
28.4;1;noise;noise_out;-4.45007
28.4;1;noise;;{value: 6.96551, sigma: 0.1}
28.5;1;noise;noise_out;6.96551
28.5;1;noise;;{value: 14.3914, sigma: 0.1}
28.6;1;noise;noise_out;14.3914
28.6;1;noise;;{value: -0.460905, sigma: 0.1}
28.7;1;noise;noise_out;-0.460905
28.7;1;noise;;{value: 6.61522, sigma: 0.1}
28.8;1;noise;noise_out;6.61522
28.8;1;noise;;{value: -10.2156, sigma: 0.1}
28.9;1;noise;noise_out;-10.2156
28.9;1;noise;;{value: -3.40216, sigma: 0.1}
29;1;noise;noise_out;-3.40216
